,customer_id_nys,sum_samt_0,sum_samt_1,rat_samt,flg_sts
2215,CS011415000160,1865,1917,1.027882037533512,1
6391,CS035515000220,649,666,1.0261941448382126,1
2727,CS014414000076,2407,2468,1.0253427503115913,1
6601,CS038304000005,523,536,1.0248565965583174,1
1963,CS009815000010,406,416,1.0246305418719213,1
1528,CS007514000094,5246,5369,1.0234464353793367,1
5279,CS029415000117,2694,2757,1.0233853006681515,1
4658,CS025515000090,1371,1401,1.0218818380743981,1
6768,CS039214000005,954,974,1.020964360587002,1
1805,CS009314000030,2016,2058,1.0208333333333333,1
5735,CS032212000027,356,363,1.0196629213483146,1
6929,CS040215000055,418,426,1.0191387559808613,1
6190,CS034515000110,1140,1161,1.018421052631579,1
1620,CS008314000040,226,230,1.0176991150442478,1
5255,CS029414000061,2926,2976,1.017088174982912,1
5087,CS028415000057,3456,3506,1.0144675925925926,1
6294,CS035415000008,1633,1649,1.0097979179424372,1
5391,CS030211000010,860,868,1.0093023255813953,1
2846,CS015215000021,1376,1388,1.0087209302325582,1
1126,CS005214000011,1216,1224,1.006578947368421,1
1373,CS006415000206,1824,1834,1.0054824561403508,1
2909,CS015415000170,2041,2052,1.0053895149436551,1
3256,CS017414000066,1329,1335,1.0045146726862302,1
1124,CS005212000030,818,821,1.0036674816625917,1
4903,CS027414000024,2366,2371,1.0021132713440406,1
6900,CS039604000004,808,809,1.0012376237623761,1
964,CS004415000216,844,845,1.0011848341232228,1
4019,CS021613000002,248,248,1.0,0
2217,CS011415000163,2431,2430,0.9995886466474702,0
6655,CS038414000127,1849,1846,0.9983775013520823,0
4595,CS025415000205,3577,3566,0.9969247973161868,0
2634,CS013515000025,1030,1026,0.996116504854369,0
1742,CS008515000062,988,984,0.9959514170040485,0
169,CS001513000052,438,436,0.9954337899543378,0
1383,CS006512000061,1196,1190,0.9949832775919732,0
1932,CS009515000002,3566,3542,0.9932697700504767,0
2880,CS015414000098,4254,4223,0.9927127409496944,0
3444,CS018415000198,2846,2824,0.9922698524244554,0
2337,CS012214000008,882,875,0.9920634920634921,0
4997,CS027515000123,2997,2963,0.9886553219886554,0
2787,CS014513000197,413,408,0.9878934624697336,0
1587,CS007615000076,1349,1332,0.9873980726464048,0
3308,CS017513000114,1044,1030,0.9865900383141762,0
4234,CS023415000142,1468,1448,0.9863760217983651,0
2639,CS013515000143,3113,3069,0.9858657243816255,0
1969,CS010214000002,4174,4109,0.9844274077623383,0
5304,CS029512000100,313,308,0.9840255591054313,0
5285,CS029415000162,1814,1783,0.9829106945975744,0
4726,CS026414000041,4300,4222,0.9818604651162791,0
5088,CS028415000061,1813,1779,0.9812465526751241,0
2669,CS014205000001,2444,2398,0.9811783960720131,0
6097,CS034315000164,253,248,0.9802371541501976,0
6778,CS039304000006,1396,1366,0.9785100286532952,0
5044,CS028314000022,453,443,0.977924944812362,0
1867,CS009415000075,4604,4496,0.9765421372719374,0
1883,CS009415000190,2080,2029,0.9754807692307692,0
5356,CS029515000109,476,464,0.9747899159663865,0
4319,CS023604000008,746,725,0.9718498659517426,0
2578,CS013415000136,3536,3436,0.9717194570135747,0
4312,CS023515000176,953,926,0.9716684155299056,0
5402,CS030215000034,554,538,0.9711191335740073,0
1907,CS009513000091,400,388,0.97,0
3883,CS020515000073,2856,2762,0.9670868347338936,0
4396,CS024414000088,3166,3061,0.9668351231838281,0
4181,CS022615000148,298,288,0.9664429530201343,0
5295,CS029415000243,709,685,0.9661495063469676,0
694,CS003415000463,1334,1288,0.9655172413793104,0
4856,CS026615000068,247,238,0.9635627530364372,0
119,CS001415000275,2375,2288,0.9633684210526315,0
2294,CS011515000157,218,210,0.963302752293578,0
2101,CS010514000092,263,253,0.9619771863117871,0
5944,CS033414000010,712,684,0.9606741573033708,0
2269,CS011514000001,506,486,0.9604743083003953,0
3151,CS016515000214,1069,1026,0.9597754911131899,0
6557,CS037515000089,1328,1274,0.9593373493975904,0
2599,CS013512000023,318,305,0.9591194968553459,0
5633,CS031415000148,5199,4985,0.958838238122716,0
1442,CS006605000002,1846,1770,0.9588299024918743,0
4747,CS026415000080,1116,1068,0.956989247311828,0
1938,CS009515000064,377,360,0.9549071618037135,0
5339,CS029514000059,3644,3477,0.9541712403951701,0
3617,CS019413000100,369,352,0.9539295392953929,0
2737,CS014415000016,2689,2565,0.9538862030494608,0
2726,CS014414000069,1683,1605,0.9536541889483066,0
5885,CS032515000168,827,788,0.9528415961305925,0
3548,CS019214000006,3514,3347,0.9524758110415481,0
3430,CS018415000100,458,436,0.9519650655021834,0
1491,CS007414000109,366,348,0.9508196721311475,0
7050,CS040515000064,2924,2778,0.9500683994528044,0
4659,CS025515000099,678,644,0.9498525073746312,0
4696,CS026215000025,293,278,0.9488054607508533,0
4896,CS027414000009,1276,1209,0.9474921630094044,0
4086,CS022415000122,654,619,0.9464831804281345,0
4457,CS024514000005,503,476,0.9463220675944334,0
4238,CS023415000200,566,535,0.9452296819787986,0
6598,CS038215000047,1518,1433,0.9440052700922266,0
258,CS001605000006,1551,1462,0.9426176660219213,0
1853,CS009414000069,2176,2050,0.9420955882352942,0
1367,CS006415000154,1422,1338,0.9409282700421941,0
2036,CS010415000078,2528,2376,0.939873417721519,0
2111,CS010515000092,166,156,0.9397590361445783,0
3683,CS019513000062,2596,2437,0.9387519260400616,0
4542,CS025411000034,356,334,0.9382022471910112,0
1347,CS006414000029,4243,3978,0.9375441904312987,0
2911,CS015415000185,8291,7767,0.9367989386081294,0
3639,CS019414000118,2384,2229,0.93498322147651,0
2918,CS015512000003,378,353,0.9338624338624338,0
5671,CS031513000130,1340,1251,0.9335820895522388,0
2628,CS013514000068,298,278,0.9328859060402684,0
1003,CS004415000506,825,769,0.9321212121212121,0
3273,CS017415000135,1393,1298,0.9318018664752333,0
2561,CS013415000025,3227,3005,0.9312054539820267,0
1913,CS009513000150,385,358,0.9298701298701298,0
4131,CS022513000152,1378,1280,0.9288824383164006,0
4260,CS023512000113,248,230,0.9274193548387096,0
2192,CS011414000106,2710,2513,0.9273062730627306,0
5703,CS031515000093,1953,1806,0.9247311827956989,0
4509,CS024814000007,1567,1448,0.9240587109125717,0
5950,CS033414000061,2736,2525,0.9228801169590644,0
7040,CS040514000041,765,706,0.9228758169934641,0
2570,CS013415000066,4746,4376,0.922039612305099,0
914,CS004414000124,486,448,0.9218106995884774,0
3710,CS019515000084,840,774,0.9214285714285714,0
5527,CS030515000128,313,288,0.9201277955271565,0
6142,CS034415000217,956,879,0.9194560669456067,0
5661,CS031513000017,1436,1319,0.9185236768802229,0
2113,CS010515000120,3874,3557,0.9181724315952504,0
5818,CS032415000080,2365,2168,0.9167019027484143,0
2671,CS014214000006,1426,1306,0.9158485273492286,0
1537,CS007515000119,2791,2549,0.9132927266212827,0
5749,CS032311000031,600,546,0.91,0
773,CS003515000219,1221,1110,0.9090909090909091,0
5038,CS028215000024,671,610,0.9090909090909091,0
774,CS003515000253,556,505,0.908273381294964,0
6178,CS034514000058,218,198,0.908256880733945,0
2203,CS011415000056,1196,1086,0.9080267558528428,0
752,CS003514000203,1430,1298,0.9076923076923077,0
3748,CS020215000011,797,723,0.9071518193224593,0
3934,CS021411000080,698,633,0.9068767908309455,0
5871,CS032515000017,3646,3303,0.905924300603401,0
7029,CS040513000150,683,618,0.9048316251830161,0
3490,CS018514000035,735,664,0.9034013605442177,0
2885,CS015414000118,2716,2452,0.9027982326951399,0
3511,CS018515000132,2768,2496,0.9017341040462428,0
4524,CS025304000006,1498,1347,0.8991989319092123,0
3269,CS017415000097,10812,9710,0.8980762116167221,0
5174,CS028605000004,3024,2714,0.8974867724867724,0
912,CS004414000114,419,376,0.8973747016706444,0
3491,CS018514000057,1060,950,0.8962264150943396,0
2167,CS011412000086,526,470,0.8935361216730038,0
3354,CS017515000216,300,268,0.8933333333333333,0
765,CS003515000117,916,818,0.8930131004366813,0
1161,CS005315000060,280,250,0.8928571428571429,0
5961,CS033415000058,3910,3491,0.8928388746803069,0
3547,CS019214000005,1690,1508,0.8923076923076924,0
2565,CS013415000042,4165,3715,0.8919567827130852,0
5481,CS030512000029,258,230,0.8914728682170543,0
5515,CS030515000036,1248,1112,0.8910256410256411,0
6310,CS035415000159,1279,1139,0.890539483971853,0
3065,CS016415000019,6223,5526,0.8879961433392255,0
4480,CS024515000097,1038,920,0.8863198458574181,0
5079,CS028414000067,1512,1339,0.8855820105820106,0
2267,CS011513000231,393,348,0.8854961832061069,0
5273,CS029415000078,2112,1870,0.8854166666666666,0
671,CS003415000175,784,694,0.8852040816326531,0
1744,CS008515000084,3640,3214,0.8829670329670329,0
5382,CS029814000001,724,639,0.8825966850828729,0
6290,CS035414000064,1534,1352,0.8813559322033898,0
5066,CS028413000034,343,302,0.880466472303207,0
675,CS003415000229,1239,1089,0.8789346246973365,0
5819,CS032415000107,3981,3497,0.8784225069078121,0
3421,CS018414000108,1661,1459,0.8783865141481035,0
3419,CS018414000084,1943,1705,0.8775090066906845,0
6970,CS040414000073,1477,1296,0.8774542992552471,0
1910,CS009513000117,465,408,0.8774193548387097,0
5398,CS030215000003,1457,1278,0.8771448181194235,0
1683,CS008415000072,1519,1332,0.8768926925608953,0
2579,CS013415000137,1833,1606,0.8761593016912166,0
5287,CS029415000194,3278,2872,0.87614399023795,0
4192,CS023214000011,3008,2632,0.875,0
1880,CS009415000148,4301,3761,0.8744478028365497,0
2906,CS015415000124,3460,3022,0.8734104046242774,0
5511,CS030514000089,511,446,0.87279843444227,0
1953,CS009604000006,2689,2342,0.8709557456303458,0
6308,CS035415000153,3583,3120,0.8707786770862406,0
4408,CS024415000041,4240,3688,0.869811320754717,0
2022,CS010414000031,1826,1588,0.8696604600219058,0
2475,CS012515000199,1340,1164,0.8686567164179104,0
1608,CS008215000006,744,646,0.8682795698924731,0
6056,CS033605000008,1806,1568,0.8682170542635659,0
6669,CS038415000161,1236,1073,0.8681229773462783,0
2530,CS013411000033,263,228,0.8669201520912547,0
4476,CS024515000080,1030,892,0.8660194174757282,0
1638,CS008412000014,298,258,0.8657718120805369,0
2891,CS015415000018,1687,1460,0.8654416123295792,0
1369,CS006415000164,2216,1916,0.8646209386281588,0
1204,CS005415000003,756,653,0.8637566137566137,0
5093,CS028415000115,2973,2558,0.860410359905819,0
6652,CS038414000104,1811,1556,0.8591938155715074,0
105,CS001415000114,506,433,0.8557312252964426,0
4822,CS026515000007,672,575,0.8556547619047619,0
5430,CS030414000026,2389,2042,0.8547509418166597,0
6139,CS034415000192,1203,1028,0.8545303408146301,0
1747,CS008515000117,628,536,0.8535031847133758,0
5795,CS032414000003,2831,2416,0.8534086895090074,0
3447,CS018415000213,2195,1867,0.8505694760820045,0
2410,CS012415000144,3615,3074,0.8503457814661134,0
7088,CS040815000001,466,396,0.8497854077253219,0
5946,CS033414000023,478,406,0.8493723849372385,0
4839,CS026515000168,849,721,0.8492343934040048,0
6897,CS039515000193,1180,1002,0.8491525423728814,0
1590,CS007615000087,1193,1013,0.8491198658843252,0
6992,CS040415000169,443,376,0.8487584650112867,0
4981,CS027514000060,316,268,0.8481012658227848,0
5137,CS028514000070,1280,1085,0.84765625,0
4972,CS027513000218,1268,1073,0.8462145110410094,0
6084,CS034215000058,838,709,0.8460620525059666,0
2052,CS010415000215,3103,2623,0.8453109893651305,0
1269,CS005515000080,919,776,0.8443960826985855,0
692,CS003415000452,2300,1937,0.8421739130434782,0
5558,CS031212000001,399,336,0.8421052631578947,0
1727,CS008513000183,353,296,0.8385269121813032,0
5187,CS028615000037,308,258,0.8376623376623377,0
1667,CS008414000051,1020,854,0.8372549019607843,0
2582,CS013415000158,3733,3125,0.8371283150281275,0
3061,CS016414000110,1909,1597,0.8365636458878994,0
4754,CS026415000145,1524,1274,0.8359580052493438,0
6845,CS039415000129,1097,916,0.8350045578851413,0
5434,CS030414000082,1533,1279,0.8343118069145466,0
5978,CS033415000244,1847,1540,0.8337845154304278,0
2460,CS012515000013,2241,1866,0.8326639892904953,0
1611,CS008215000036,358,298,0.8324022346368715,0
5868,CS032514000089,488,406,0.8319672131147541,0
5837,CS032415000222,4478,3724,0.8316212594908441,0
4592,CS025415000179,1921,1596,0.8308172826652785,0
4523,CS025304000004,2475,2054,0.8298989898989899,0
5252,CS029414000042,856,710,0.8294392523364486,0
3088,CS016415000219,2022,1673,0.8273986152324432,0
5271,CS029415000054,3446,2848,0.8264654672083576,0
2564,CS013415000041,1707,1410,0.8260105448154658,0
1431,CS006515000125,5210,4302,0.8257197696737044,0
6645,CS038414000004,851,700,0.8225616921269095,0
3322,CS017514000018,884,726,0.8212669683257918,0
6693,CS038513000104,682,560,0.8211143695014663,0
5098,CS028415000194,1503,1234,0.8210246174318031,0
1176,CS005412000171,426,349,0.8192488262910798,0
4077,CS022414000122,2217,1814,0.8182228236355436,0
4516,CS025214000016,2492,2038,0.8178170144462279,0
2876,CS015414000001,2776,2270,0.8177233429394812,0
5266,CS029415000018,1520,1241,0.8164473684210526,0
3076,CS016415000101,6593,5380,0.8160169877142424,0
1660,CS008414000011,863,704,0.8157589803012746,0
5306,CS029512000122,292,238,0.815068493150685,0
5608,CS031414000028,5410,4402,0.8136783733826247,0
2403,CS012415000096,4687,3807,0.8122466396415617,0
1859,CS009415000013,1573,1274,0.8099173553719008,0
1363,CS006415000105,3521,2839,0.8063050269809713,0
5610,CS031414000041,5889,4746,0.8059093224656139,0
6472,CS037414000026,2558,2061,0.8057075840500391,0
6135,CS034415000166,1615,1296,0.8024767801857585,0
4872,CS027214000015,2423,1942,0.8014857614527445,0
5615,CS031414000055,1651,1322,0.8007268322228952,0
6647,CS038414000025,3256,2601,0.7988329238329238,0
4313,CS023515000189,788,629,0.7982233502538071,0
4694,CS026214000026,3229,2576,0.7977702074945804,0
3527,CS018605000002,552,440,0.7971014492753623,0
3807,CS020414000081,1087,866,0.796688132474701,0
2580,CS013415000143,952,758,0.7962184873949579,0
7049,CS040515000015,1997,1583,0.7926890335503255,0
5729,CS032115000006,376,298,0.7925531914893617,0
5399,CS030215000006,250,198,0.792,0
5829,CS032415000185,3179,2517,0.7917584145957849,0
1349,CS006414000054,336,266,0.7916666666666666,0
171,CS001513000083,1325,1048,0.7909433962264151,0
4401,CS024414000116,1708,1349,0.7898126463700235,0
2447,CS012514000018,1059,836,0.789423984891407,0
3825,CS020415000162,1828,1443,0.7893873085339168,0
4050,CS021615000146,1345,1058,0.7866171003717473,0
3063,CS016415000011,1142,898,0.7863397548161121,0
2619,CS013514000004,280,220,0.7857142857142857,0
2643,CS013515000188,1366,1072,0.7847730600292826,0
5149,CS028515000033,1188,932,0.7845117845117845,0
7123,CS043415000010,2613,2042,0.7814772292384232,0
5648,CS031512000029,446,348,0.7802690582959642,0
5318,CS029513000111,408,318,0.7794117647058824,0
4353,CS024214000020,1866,1451,0.777599142550911,0
6031,CS033515000006,1190,924,0.7764705882352941,0
6291,CS035414000071,2018,1565,0.7755203171456888,0
6912,CS039814000011,3752,2906,0.7745202558635395,0
6985,CS040415000104,722,558,0.7728531855955678,0
5879,CS032515000109,2059,1591,0.772705196697426,0
3242,CS017412000154,466,360,0.7725321888412017,0
4564,CS025414000112,2782,2147,0.771746944644141,0
6013,CS033513000142,380,293,0.7710526315789473,0
4762,CS026415000187,1566,1207,0.7707535121328225,0
5350,CS029515000067,872,672,0.7706422018348624,0
6976,CS040415000007,368,283,0.7690217391304348,0
5294,CS029415000224,3908,3004,0.7686796315250768,0
5715,CS031515000206,2548,1957,0.7680533751962323,0
7096,CS041512000002,660,506,0.7666666666666667,0
1690,CS008415000139,2707,2070,0.7646841521980051,0
5626,CS031415000091,2331,1779,0.7631917631917632,0
4652,CS025515000041,1506,1149,0.7629482071713147,0
3506,CS018515000090,1879,1431,0.7615753060138372,0
2041,CS010415000121,4896,3726,0.7610294117647058,0
6243,CS035215000015,1518,1152,0.758893280632411,0
4391,CS024414000044,5571,4225,0.7583916711541914,0
3899,CS020515000205,1534,1162,0.757496740547588,0
2642,CS013515000176,5309,4018,0.7568280278771897,0
1458,CS006615000132,378,286,0.7566137566137566,0
5265,CS029415000001,1388,1049,0.7557636887608069,0
6931,CS040215000063,855,646,0.7555555555555555,0
4876,CS027215000033,421,318,0.7553444180522565,0
3499,CS018515000029,2588,1952,0.7542503863987635,0
1128,CS005214000023,1563,1178,0.7536788227767115,0
4281,CS023513000184,276,208,0.7536231884057971,0
4097,CS022415000247,2418,1822,0.7535153019023987,0
2188,CS011414000040,714,538,0.7535014005602241,0
2388,CS012414000097,3942,2967,0.7526636225266362,0
4159,CS022515000226,3680,2762,0.7505434782608695,0
5662,CS031513000026,574,430,0.7491289198606271,0
116,CS001415000262,1188,889,0.7483164983164983,0
5474,CS030415000251,1734,1296,0.7474048442906575,0
2079,CS010513000113,834,623,0.7470023980815348,0
5526,CS030515000108,2164,1616,0.7467652495378928,0
2675,CS014214000024,1962,1464,0.746177370030581,0
3585,CS019315000111,400,298,0.745,0
6667,CS038415000142,4517,3360,0.7438565419526234,0
5277,CS029415000098,5790,4305,0.7435233160621761,0
6775,CS039215000046,2524,1874,0.742472266244057,0
4361,CS024304000003,841,624,0.7419738406658739,0
3997,CS021515000096,4272,3169,0.7418071161048689,0
4345,CS024211000005,278,206,0.7410071942446043,0
6978,CS040415000033,2700,2000,0.7407407407407407,0
6205,CS034515000199,835,618,0.7401197604790419,0
3647,CS019415000064,5496,4056,0.7379912663755459,0
5959,CS033415000040,1263,932,0.7379255740300871,0
2898,CS015415000069,4646,3428,0.7378390012914335,0
1374,CS006415000221,1199,884,0.737281067556297,0
1195,CS005414000101,1054,777,0.7371916508538899,0
3803,CS020414000055,543,400,0.7366482504604052,0
3463,CS018512000089,1084,798,0.7361623616236163,0
2064,CS010512000012,283,208,0.734982332155477,0
5967,CS033415000095,1723,1265,0.7341845618107952,0
4475,CS024515000069,728,533,0.7321428571428571,0
5517,CS030515000053,1172,856,0.7303754266211604,0
3892,CS020515000140,1406,1024,0.7283072546230441,0
1757,CS008515000190,1156,840,0.726643598615917,0
2291,CS011515000113,1970,1425,0.7233502538071066,0
2852,CS015314000052,896,648,0.7232142857142857,0
836,CS004304000001,606,438,0.7227722772277227,0
2323,CS011814000006,2063,1488,0.7212796897721765,0
3472,CS018513000007,968,698,0.7210743801652892,0
2746,CS014415000087,1588,1145,0.7210327455919395,0
2745,CS014415000077,6065,4369,0.7203627370156637,0
4263,CS023513000016,3014,2171,0.7203052422030525,0
7017,CS040513000031,1364,981,0.719208211143695,0
5949,CS033414000058,1969,1415,0.718638902996445,0
5494,CS030513000076,533,383,0.7185741088180112,0
3692,CS019513000175,1198,860,0.7178631051752922,0
3442,CS018415000178,3597,2580,0.7172643869891576,0
4463,CS024514000072,553,396,0.7160940325497287,0
13,CS001214000048,283,202,0.7137809187279152,0
3920,CS020815000007,2541,1813,0.7134986225895317,0
3694,CS019514000017,1666,1188,0.7130852340936374,0
3353,CS017515000209,598,426,0.7123745819397993,0
5520,CS030515000068,1376,979,0.7114825581395349,0
5947,CS033414000040,3887,2765,0.7113455106766143,0
4398,CS024414000094,1094,778,0.7111517367458866,0
5825,CS032415000158,1584,1126,0.7108585858585859,0
5838,CS032415000225,1967,1396,0.7097102186070158,0
5881,CS032515000136,3046,2158,0.7084701247537755,0
2234,CS011512000063,226,160,0.7079646017699115,0
6919,CS040214000008,6545,4626,0.7067990832696716,0
1556,CS007612000075,252,178,0.7063492063492064,0
103,CS001415000105,1335,941,0.7048689138576779,0
4121,CS022513000018,4986,3506,0.7031688728439631,0
405,CS002415000256,862,606,0.703016241299304,0
4286,CS023514000014,578,406,0.7024221453287197,0
4576,CS025415000052,834,585,0.7014388489208633,0
6826,CS039414000025,3391,2368,0.6983190799174285,0
4651,CS025515000029,1289,898,0.6966640806826998,0
4667,CS025515000183,2083,1451,0.6965914546327412,0
1628,CS008315000045,388,270,0.6958762886597938,0
4758,CS026415000157,1736,1208,0.695852534562212,0
1230,CS005415000276,216,150,0.6944444444444444,0
3777,CS020412000095,413,286,0.6924939467312349,0
5860,CS032514000028,2502,1728,0.6906474820143885,0
5635,CS031415000177,3768,2597,0.6892250530785563,0
4561,CS025414000093,1384,950,0.6864161849710982,0
1130,CS005214000026,338,232,0.6863905325443787,0
6555,CS037515000059,1556,1068,0.6863753213367609,0
6727,CS038515000157,478,328,0.6861924686192469,0
3382,CS018215000016,739,506,0.6847090663058186,0
3885,CS020515000083,608,416,0.6842105263157895,0
1228,CS005415000240,770,526,0.6831168831168831,0
4458,CS024514000012,268,183,0.6828358208955224,0
5853,CS032513000136,666,453,0.6801801801801802,0
2623,CS013514000026,318,216,0.6792452830188679,0
3876,CS020515000032,2544,1724,0.6776729559748428,0
6157,CS034512000135,248,168,0.6774193548387096,0
4580,CS025415000076,248,168,0.6774193548387096,0
2400,CS012415000083,1077,729,0.6768802228412256,0
4088,CS022415000130,896,606,0.6763392857142857,0
5714,CS031515000204,895,604,0.6748603351955307,0
4094,CS022415000198,484,326,0.6735537190082644,0
3711,CS019515000097,3694,2488,0.6735246345425013,0
3413,CS018414000052,2124,1430,0.6732580037664784,0
1540,CS007515000170,3161,2128,0.6732046820626384,0
2138,CS011215000023,927,624,0.6731391585760518,0
1791,CS009214000004,2530,1703,0.6731225296442688,0
5297,CS029415000253,1666,1120,0.6722689075630253,0
4514,CS025115000002,2126,1429,0.6721542803386642,0
3270,CS017415000099,2077,1395,0.6716417910447762,0
2893,CS015415000034,2216,1487,0.671028880866426,0
2162,CS011411000040,2278,1528,0.6707638279192274,0
4075,CS022414000100,1427,956,0.6699369306236861,0
6460,CS037413000024,336,225,0.6696428571428571,0
4073,CS022414000076,1661,1111,0.6688741721854304,0
4302,CS023515000114,2895,1936,0.6687392055267702,0
5444,CS030415000028,3299,2206,0.6686874810548651,0
3993,CS021515000055,1888,1262,0.6684322033898306,0
1433,CS006515000141,4682,3127,0.667876975651431,0
2754,CS014415000204,2014,1345,0.6678252234359484,0
4601,CS025415000224,1611,1075,0.6672873991309746,0
2472,CS012515000190,1226,818,0.66721044045677,0
5569,CS031215000013,2806,1870,0.6664290805416964,0
5692,CS031515000022,1784,1188,0.6659192825112108,0
1884,CS009415000214,5154,3432,0.6658905704307334,0
2407,CS012415000114,428,285,0.6658878504672897,0
1803,CS009314000003,658,438,0.6656534954407295,0
2457,CS012515000002,1830,1218,0.6655737704918033,0
1584,CS007615000066,2288,1521,0.6647727272727273,0
4296,CS023515000032,951,631,0.6635120925341745,0
5817,CS032415000079,1452,962,0.662534435261708,0
1591,CS007615000110,477,316,0.6624737945492662,0
2222,CS011415000190,2770,1834,0.6620938628158844,0
5887,CS032604000002,1624,1074,0.6613300492610837,0
4403,CS024415000002,1100,727,0.6609090909090909,0
1350,CS006414000123,1819,1202,0.6608026388125343,0
3074,CS016415000087,1126,744,0.6607460035523979,0
3434,CS018415000131,6299,4161,0.6605810446102556,0
3828,CS020415000178,813,536,0.6592865928659286,0
5801,CS032414000051,1827,1202,0.6579091406677614,0
6674,CS038415000191,3351,2203,0.6574156968069234,0
4158,CS022515000222,1996,1310,0.656312625250501,0
1988,CS010315000019,436,286,0.6559633027522935,0
5135,CS028514000047,1682,1102,0.6551724137931034,0
5513,CS030514000119,896,586,0.6540178571428571,0
3264,CS017415000003,1864,1219,0.653969957081545,0
1536,CS007515000107,4743,3092,0.6519080750579802,0
524,CS002515000408,646,421,0.651702786377709,0
5118,CS028513000059,485,316,0.6515463917525773,0
6241,CS035215000013,504,328,0.6507936507936508,0
5341,CS029514000077,589,383,0.6502546689303905,0
5034,CS028214000026,1372,892,0.6501457725947521,0
528,CS002515000420,536,348,0.6492537313432836,0
6424,CS037304000008,857,556,0.6487747957992999,0
931,CS004414000262,398,258,0.6482412060301508,0
126,CS001415000327,1600,1037,0.648125,0
5282,CS029415000133,3433,2224,0.6478298863967376,0
3173,CS016815000002,2354,1524,0.6474086661002549,0
5612,CS031414000048,4446,2876,0.6468735942420153,0
3752,CS020305000001,2978,1924,0.6460711887172599,0
3582,CS019315000069,741,478,0.6450742240215924,0
4800,CS026513000144,876,565,0.6449771689497716,0
4915,CS027414000106,968,624,0.6446280991735537,0
6133,CS034415000122,2588,1668,0.6445131375579598,0
6373,CS035515000083,3783,2435,0.6436690457309014,0
3433,CS018415000125,8028,5166,0.6434977578475336,0
4417,CS024415000131,3289,2116,0.6433566433566433,0
6983,CS040415000070,1528,983,0.643324607329843,0
6078,CS034214000007,1288,828,0.6428571428571429,0
4009,CS021515000201,2576,1656,0.6428571428571429,0
5473,CS030415000230,1241,796,0.6414182111200645,0
6918,CS040214000006,3031,1941,0.6403827119762454,0
4733,CS026414000074,2284,1462,0.6401050788091068,0
3834,CS020415000211,2194,1404,0.6399270738377393,0
2740,CS014415000031,2642,1687,0.6385314155942468,0
1576,CS007615000002,1851,1180,0.637493246893571,0
4171,CS022615000036,609,388,0.6371100164203612,0
3816,CS020415000017,2490,1586,0.6369477911646586,0
2847,CS015215000027,2348,1494,0.6362862010221465,0
3822,CS020415000109,1376,874,0.6351744186046512,0
5529,CS030515000152,438,278,0.634703196347032,0
5206,CS029214000018,908,575,0.6332599118942731,0
2417,CS012415000203,1945,1230,0.6323907455012854,0
2949,CS015514000045,796,503,0.6319095477386935,0
3978,CS021513000177,603,381,0.6318407960199005,0
5156,CS028515000110,995,628,0.6311557788944724,0
6034,CS033515000070,1488,939,0.6310483870967742,0
4650,CS025515000010,2488,1570,0.6310289389067524,0
2205,CS011415000059,1999,1261,0.6308154077038519,0
1081,CS004515000394,739,466,0.6305818673883626,0
2742,CS014415000037,3462,2180,0.6296938186019642,0
2721,CS014414000034,4028,2536,0.6295928500496525,0
1604,CS008214000024,2544,1598,0.6281446540880503,0
4411,CS024415000049,4415,2773,0.6280860702151755,0
3744,CS020214000020,3024,1897,0.6273148148148148,0
4574,CS025415000048,1075,674,0.6269767441860465,0
6054,CS033515000215,1986,1245,0.6268882175226587,0
2776,CS014513000034,536,336,0.6268656716417911,0
2038,CS010415000083,1279,801,0.6262705238467553,0
2301,CS011515000223,1953,1218,0.6236559139784946,0
3818,CS020415000024,3515,2192,0.6236130867709815,0
4198,CS023304000005,318,198,0.6226415094339622,0
910,CS004414000089,1396,869,0.6224928366762178,0
4236,CS023415000167,2553,1589,0.6224050137093615,0
2927,CS015513000039,1325,824,0.6218867924528302,0
4999,CS027515000151,1731,1074,0.6204506065857885,0
6731,CS038515000183,945,585,0.6190476190476191,0
6253,CS035314000035,582,360,0.6185567010309279,0
5629,CS031415000106,4652,2874,0.617798796216681,0
4780,CS026512000098,1578,972,0.6159695817490495,0
4918,CS027414000113,1767,1088,0.6157328805885682,0
2070,CS010513000020,3798,2338,0.6155871511321749,0
5072,CS028414000005,4543,2793,0.6147919876733436,0
4942,CS027415000194,2666,1638,0.614403600900225,0
2739,CS014415000030,2154,1323,0.6142061281337048,0
5204,CS029214000004,4812,2943,0.6115960099750624,0
2349,CS012305000005,3038,1857,0.6112574061882817,0
918,CS004414000169,782,478,0.6112531969309463,0
5301,CS029512000010,496,303,0.6108870967741935,0
1689,CS008415000137,2747,1678,0.6108481980342192,0
3281,CS017415000243,1454,888,0.6107290233837689,0
404,CS002415000239,942,575,0.6104033970276008,0
6839,CS039415000039,2884,1760,0.6102635228848821,0
6952,CS040411000072,2648,1614,0.6095166163141994,0
1721,CS008513000117,1408,858,0.609375,0
3955,CS021511000041,3456,2106,0.609375,0
3653,CS019415000106,4788,2917,0.6092314118629908,0
4746,CS026415000070,1307,796,0.6090283091048202,0
4071,CS022414000055,1127,686,0.6086956521739131,0
1365,CS006415000113,3309,2012,0.6080386823813841,0
5469,CS030415000218,2697,1636,0.6065999258435298,0
3082,CS016415000170,2877,1743,0.6058394160583942,0
4922,CS027415000012,2166,1309,0.6043397968605725,0
